Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
120	177.05214	480.18466	504.73105	-682.5103	3.375	-94.64013	10.759412	-36.74143	-96.75109	3630	1.7384687e-08	230875.08	-0.023416009	-3943.8906	0.12626934	0.017309349	0.033333335	9.0	68834.23463129997
121	91.42243	532.9116	509.10425	-678.44135	3.3333333	-90.057014	32.839195	86.0553	-96.70378	3660	3.973643e-09	267428.8	-0.022392012	-5559.5	0.12288516	-0.0020788233	0.1	79.0	69411.44678354263
122	-84.792305	523.4368	482.75458	-659.6989	4.5	-68.45083	64.74567	86.83834	-97.19803	3690	-5.8611235e-08	240208.6	-0.02691337	-6472.1875	0.12760681	0.018572934	0.13333334	17.0	69952.00307393074
123	131.58293	492.5049	502.6844	-662.5389	3.5714285	-71.75578	62.591682	87.065	-97.55301	3720	2.9802323e-09	207818.2	-0.034473315	-7626.172	0.12520593	0.018439613	0.033333335	9.0	70510.71152615547
124	-40.389072	551.6489	504.10898	-681.2759	4.285714	-78.50187	55.14881	87.03301	-97.54974	3750	-3.3775965e-08	266057.16	-0.015420298	-619.28125	0.122878075	0.015124029	0.033333335	4.0	71086.18937325478
125	-164.96526	560.9061	503.07056	-690.9756	4.285714	-79.85038	56.087574	88.32118	-98.95238	3780	2.7815501e-08	253086.47	-0.013299588	-1347.2969	0.121758394	0.016420996	0.033333335	3.0	71646.8078994751
126	124.84151	505.141	506.21466	-669.0624	4.0	-36.65728	86.39484	89.977585	-100.867386	3810	3.700455e-08	297149.6	-0.022861779	-41052.062	0.12066596	0.015596008	0.06666667	7.0	72204.81064343452
127	-71.12691	553.43317	503.3738	-679.60956	4.3333335	-88.15794	44.905807	89.29047	-100.17252	3840	1.7384687e-08	211472.42	-0.009782606	-2109.3594	0.118361235	0.017393826	0.0	20.0	72746.51588582993
128	101.882744	555.5436	524.6985	-694.901	3.2222223	-94.48257	34.476467	90.45131	-101.45313	3870	2.2351742e-08	274529.8	-0.019774912	-813.375	0.116811834	-0.022086186	0.1	79.0	73395.17799568176
129	-8.264814	563.86847	505.17136	-675.7334	3.857143	-102.33131	0.3221399	-100.82776	-102.4172	3900	-4.917383e-08	249531.83	-0.03749473	-284.1875	0.1396156	0.0038079321	0.23333333	79.0	73973.18317699432
130	203.96927	471.89697	510.26794	-683.8382	3.2222223	-103.44001	1.50668475e-05	-103.44002	-103.440025	3930	-2.483527e-09	266769.34	-0.021850385	-122.78125	0.09700974	0.015076145	0.16666667	57.0	74601.95477581024
131	333.59317	361.22305	505.15778	-681.0394	3.1111112	-89.75426	48.4939	91.69499	-102.835464	3960	-5.9604645e-08	258707.55	-0.011824908	-2075.1094	0.08196487	0.017186437	0.1	9.0	75201.24807786942
132	240.59702	377.56662	442.0389	-678.9761	4.285714	-81.55491	57.279533	90.17322	-101.071106	3990	9.934108e-09	223831.52	-0.0332576	-41844.75	0.079522975	0.01672156	0.5	11.0	75742.71896719933
133	-120.400475	565.9969	502.98654	-701.2865	4.5	-34.771416	84.9189	89.146194	-99.81847	4020	7.053216e-08	265389.47	-0.034858458	-894.03125	0.07744813	0.018970424	0.033333335	6.0	76307.01153969765
134	-91.56171	565.84766	505.0698	-692.2838	4.3333335	-31.82093	85.57611	89.295876	-100.096214	4050	3.0795732e-08	265560.06	-0.019973688	-20676.11	0.077486515	0.017109314	0.23333333	8.0	76836.42402148247
135	121.22436	487.93982	518.907	-672.2288	4.285714	-64.25272	73.36184	89.86264	-100.84131	4080	5.364418e-08	252924.84	-0.010052032	-2963.5938	0.07840228	0.016873665	0.06666667	19.0	77397.63853931427
136	-94.99957	560.1948	504.774	-677.20465	4.1666665	-69.163925	69.378914	89.23086	-100.17747	4110	4.967054e-09	246792.1	-0.014168536	-29195.14	0.074057944	0.015527843	0.13333334	24.0	77939.53698468208
137	209.88762	445.40408	509.5601	-674.17426	3.3333333	-98.78651	10.6243515	-41.5727	-100.76288	4140	-2.7815501e-08	233770.81	-0.0058254004	-1989.875	0.07375442	-0.0049724816	0.0	79.0	78536.4919154644
138	119.3207	502.63434	524.42316	-669.15643	3.857143	-100.12991	5.6237142e-05	-100.12963	-100.12994	4170	3.576279e-08	227151.16	-0.012073727	-38.078125	0.07432615	0.017345315	0.0	10.0	79129.83303451538
139	381.73672	50.588783	465.7316	299.96164	4.142857	-99.68436	0.007511602	-99.64494	-99.686066	4200	-3.0199686e-07	231791.64	-0.010433801	-3044.2344	0.07379675	0.017199485	0.0	4.0	79712.01743245125
140	69.34223	518.3638	489.88034	-665.5939	4.5	-96.33187	0.2578839	-95.14951	-96.398674	4230	-9.934108e-10	232438.3	-0.010574434	-112.625	0.073279746	0.0033209561	0.033333335	79.0	80258.2457370758
141	302.95312	377.86252	497.31656	-691.42505	3.625	-95.67139	0.0	-95.67139	-95.67139	4260	-3.973643e-09	265065.78	-0.063476644	-1108.125	0.056410074	0.019799076	0.16666667	7.0	80854.24269270897
142	359.8247	335.1705	520.5882	-631.8753	2.8	-84.048935	29.61127	41.804096	-93.77252	4290	-3.3775965e-08	252509.55	-0.0098866485	-30319.578	0.054580927	0.018052867	0.0	20.0	81521.35255885124
143	304.88165	378.6918	507.33844	-683.7665	3.5	-87.02303	31.5195	82.71467	-92.876076	4320	7.947286e-08	244630.92	-0.019192945	-765.4844	0.050641537	-0.01248518	0.16666667	79.0	82119.08133983612
144	-33.13876	553.68604	502.33334	-679.7612	4.285714	-91.29348	7.6293945e-06	-91.29349	-91.29349	4350	-4.3710074e-08	254648.31	-0.019414768	-107.125	0.029724717	0.018428681	0.1	22.0	82660.34109807014
145	74.91768	555.9567	507.1229	-682.81006	3.125	-80.15639	43.244755	81.714264	-91.789474	4380	-1.4901161e-08	244171.44	-0.03382315	-165.40625	0.032039523	0.017613078	0.1	5.0	83250.26052260399
146	-285.4669	520.63947	505.65903	-684.7268	5.0	-80.829865	43.44902	82.075714	-92.55571	4410	-1.5099843e-07	270773.28	-0.05298003	-2378.3438	0.03261566	0.017689561	0.53333336	8.0	83794.12517786026
147	60.639874	554.15155	514.5361	-675.49084	3.625	-94.146774	0.0006218214	-94.14342	-94.14688	4440	-3.1789146e-08	276698.84	-0.00083028426	-152.28125	0.032852173	0.02170286	0.0	2.0	84403.04110002518
148	305.35565	379.04688	524.2411	-683.62714	3.375	-88.97048	32.207996	84.47485	-94.95324	4470	3.1789146e-08	239374.86	-0.046931252	-612.2969	0.032840014	0.025450034	0.13333334	3.0	85012.98454356194
149	-168.3757	573.4555	506.28207	-685.20667	4.142857	-87.722855	31.518879	82.011505	-93.576004	4500	1.0530154e-07	266418.38	-0.019468766	-1009.96875	0.031973362	-0.026244378	0.1	79.0	85602.3203098774
150	91.219284	538.9446	504.80246	-684.2727	3.3333333	-89.21107	31.593403	80.924576	-95.082954	4530	-6.357829e-08	277059.2	-0.018871384	-5842.9062	0.01498127	-0.012410532	0.06666667	79.0	86174.9770333767
151	-287.2211	525.17224	514.72656	-678.9427	5.0	-95.72952	1.50668475e-05	-95.72951	-95.72954	4560	-5.9604646e-09	279099.4	-0.025026217	-1234.0625	-0.013289571	0.016944231	0.2	32.0	86692.69185781479
152	-31.725084	546.74133	484.72867	-683.9734	4.285714	-97.72547	0.0006162832	-97.72215	-97.725586	4590	-7.947286e-09	282327.47	-0.003866285	-194.03125	-0.024037242	0.01585911	0.0	13.0	87254.24425959587
153	210.11732	482.16046	519.8927	-695.7988	3.3333333	-92.18449	33.087395	85.79333	-98.62544	4620	2.1855037e-08	270242.3	-0.026053863	-4726.6562	-0.026247144	0.022058405	0.0	5.0	87833.19999337196
154	63.267883	532.8652	499.14835	-691.5978	4.1666665	-91.76556	32.70308	84.09034	-98.317215	4650	-4.6690307e-08	223048.28	-0.0047244914	-38.046875	-0.02707696	0.015403676	0.0	2.0	88376.97846508026
155	-12.328191	547.76105	507.22256	-678.65906	4.0	-98.47736	0.0050144163	-98.45261	-98.47888	4680	-4.7683717e-08	245627.8	-0.010682116	-194.875	-0.027454257	-0.017829245	0.06666667	79.0	88953.68410563469
156	195.30527	465.94928	506.9964	-677.68604	3.25	-92.83279	33.677284	88.41669	-99.306915	4710	1.7881394e-08	219960.34	-0.0123935025	-5669.9062	-0.038725495	0.017641606	0.0	5.0	89529.65426564217
157	-30.91863	548.7449	506.99014	-692.2283	4.285714	-74.79115	61.943684	88.53098	-99.40252	4740	7.947286e-09	271211.8	-0.0444534	-21272.297	-0.039702058	-0.004417467	0.3	79.0	90109.50901508331
158	-9.466134	575.0908	502.19482	-695.28076	4.0	-99.7143	0.020908123	-99.601685	-99.71818	4770	-2.682209e-08	263139.44	-0.015085682	-215.59375	-0.03535223	0.016731508	0.13333334	13.0	90700.30538582802
159	-418.51474	451.3336	481.7028	-686.8299	5.2	-100.645164	1.6003552e-05	-100.645134	-100.64515	4800	1.0728836e-07	217686.83	-0.011478905	-1861.0625	-0.035327077	-0.005296089	0.06666667	79.0	91219.89741516113
160	-453.86987	454.3989	454.68503	-699.1457	5.4	-103.24898	1.5258789e-05	-103.24896	-103.24896	4830	2.582868e-08	236759.36	-0.037780654	-1714.7656	-0.04936683	-0.012425041	0.3	79.0	91777.01884388924
161	169.19034	485.70618	509.02142	-683.25946	3.625	-105.71262	0.022003422	-105.594696	-105.71711	4860	7.947286e-09	258321.67	-0.014062522	-64.9375	-0.07401382	0.0162809	0.16666667	13.0	92356.19963026047
162	221.98546	477.01367	508.74017	-669.47955	3.2222223	-105.36611	0.09190559	-104.871185	-105.38318	4890	4.917383e-08	281906.12	-0.0070157177	-220.90625	-0.07565487	0.017360907	0.06666667	15.0	92966.06552624702
163	358.35352	344.94052	506.03067	-670.44226	2.6	-99.327705	27.990166	51.403854	-104.53061	4920	-8.34465e-08	249105.03	-0.005812488	-5647.828	-0.08188095	0.01635369	0.033333335	7.0	93596.48832702637
164	289.27713	375.00763	504.0378	-685.31195	3.25	-98.0427	26.98035	47.250904	-103.05285	4950	-7.947286e-09	222330.64	-0.0058926246	-1776.8906	-0.08458352	-0.010679415	0.0	79.0	94232.17813420296
165	120.81743	509.65134	499.90298	-682.7524	4.142857	-101.7068	2.228689e-05	-101.70668	-101.7068	4980	2.7815501e-08	262421.03	-0.032862466	-139.09375	-0.078975566	-0.0067186356	0.23333333	79.0	94809.40531015396
166	-31.067858	556.9535	506.63336	-689.02094	4.0	-100.93759	0.09135847	-100.48904	-100.96126	5010	-2.880891e-08	243108.36	-0.06228825	-207.4375	-0.09304867	0.004868394	0.4	79.0	95397.93410158157
167	-238.61165	517.20667	505.96808	-669.0292	4.5	-88.950035	47.880287	90.35467	-101.749596	5040	1.5894573e-08	224701.2	-0.0303228	-935.96875	-0.10038527	0.016336018	0.46666667	22.0	95924.34376382828
168	345.6181	327.80237	513.0302	-621.17633	3.0	-103.426544	0.113114074	-102.81743	-103.44762	5070	1.6887983e-08	272579.8	-0.03881187	-1124.9688	-0.1044902	0.01847968	0.16666667	6.0	96558.00329041481
169	170.97357	498.0624	521.4214	-699.4796	3.5	-95.27238	34.497818	90.50402	-101.67847	5100	-1.1920929e-08	251435.73	-0.048173692	-50.015625	-0.105964184	0.015160342	0.3	18.0	97150.92416667938
170	209.69588	486.6585	505.05255	-716.223	3.0	-101.10255	0.25407538	-99.734314	-101.149734	5130	1.291434e-08	262742.56	-0.020273004	-49.09375	-0.10571774	0.022757776	0.033333335	3.0	97747.05252981186
171	341.18668	372.01074	520.97266	-698.9609	2.8888888	-100.55812	0.9685177	-95.342476	-100.73795	5160	2.7815501e-08	255136.66	-8.587241e-05	-6683.2188	-0.10626038	0.018247342	0.0	4.0	98364.60095715523
172	378.33182	328.80878	508.04593	-650.70056	2.6363637	-65.55986	67.98939	88.31805	-99.19738	5190	-2.0861625e-08	255046.52	-0.024694005	-9991.6875	-0.10745931	-0.014332978	0.2	79.0	99052.12922263145
173	356.0988	345.90024	506.62695	-676.59314	2.8	-68.655174	66.24532	87.6255	-98.299164	5220	1.0331472e-07	256955.94	-0.022352442	-13212.344	-0.11962754	0.016453063	0.3	21.0	99682.81401324272
174	304.80612	359.3823	506.71136	-689.9315	3.3333333	-62.03547	70.1738	86.65852	-97.126236	5250	6.953875e-08	250526.34	-0.022473313	-15572.422	-0.12047005	0.0070507647	0.16666667	79.0	100300.23787808418
175	375.58408	320.70303	503.46027	-681.09595	2.5	-80.88553	45.46425	85.22925	-95.50552	5280	1.09275184e-08	275485.78	-0.04294934	-7304.4062	-0.13190603	0.015488708	0.2	49.0	100970.37392187119
176	32.895004	560.679	507.8003	-689.45013	3.75	-88.10742	31.464733	81.33533	-93.95322	5310	-5.5631002e-08	277708.6	-0.02405807	-7358.7188	-0.14178753	0.01564936	0.16666667	40.0	101550.47581648827
177	-29.560059	561.05035	505.32422	-694.7717	4.142857	-72.36861	54.895157	84.12239	-94.233536	5340	5.9604646e-09	270553.16	-0.02637416	-17640.516	-0.14974095	-0.007393205	0.1	79.0	102107.4754216671
178	212.10324	478.8893	502.54736	-691.9856	3.1111112	-95.09336	0.061261628	-94.76347	-95.10483	5370	-2.880891e-08	268617.88	-0.025367403	-77.65625	-0.18773127	0.016211357	0.36666667	14.0	102723.78740644455
179	36.166367	567.83844	524.9792	-700.22986	3.75	-88.68086	32.158497	84.49793	-94.65521	5400	1.7881394e-08	293595.22	-0.024933346	-281.875	-0.19143851	0.018770156	0.13333334	6.0	103302.93404889107
180	360.01102	332.17102	506.81226	-673.1778	2.7272727	-83.54263	45.14504	85.37465	-95.608154	5430	-7.947286e-09	260177.9	-0.007750677	-764.6719	-0.19254498	0.020172775	0.0	4.0	103937.65933299065
181	180.73375	523.16614	507.7674	-685.4694	2.7272727	-82.18677	44.41438	84.01372	-94.05729	5460	-3.576279e-08	306002.6	-0.034749646	-253.59375	-0.1933103	0.017554497	0.4	14.0	104565.44623804092
182	178.1885	492.22433	517.43506	-677.5374	3.5	-94.84341	0.13566612	-94.21344	-94.88237	5490	-1.4503797e-07	252919.9	-0.006498235	-75.046875	-0.19618909	0.0162926	0.0	21.0	105160.28396058083
183	59.459076	496.2702	476.72214	-684.7331	4.3333335	-94.442726	0.022890477	-94.32751	-94.448296	5520	8.940697e-09	212549.4	-0.0071395235	-1.25	-0.20715125	-0.0019675016	0.1	79.0	105739.07318305969
184	261.89423	452.88855	512.7521	-698.3836	2.7272727	-76.59402	53.044174	84.30762	-94.33627	5550	3.1789146e-08	265788.53	-0.014728554	-5854.625	-0.21962886	0.016677635	0.033333335	6.0	106349.10103082657
185	-18.100403	574.78345	505.779	-693.33856	3.5714285	-83.632256	39.91668	83.155396	-94.22438	5580	-3.3775965e-08	234285.97	-0.004725826	-4614.703	-0.22062667	0.018771606	0.0	3.0	106908.21214270592
186	101.42731	557.4532	515.63715	-706.8989	3.1111112	-89.462204	32.49944	85.22818	-95.86621	5610	2.036492e-08	279578.2	-0.031169532	-5705.1562	-0.22142024	0.01640296	0.33333334	14.0	107533.83269357681
187	-167.60844	560.126	502.18845	-671.2291	4.285714	-90.613914	32.881824	86.460144	-96.71991	5640	-5.5631002e-08	250248.16	-0.013763419	-1478.7188	-0.22257707	0.0031841218	0.033333335	79.0	108075.15078091621
188	-14.951233	570.20233	506.78284	-695.7975	3.857143	-99.063965	2.7858612e-06	-99.06395	-99.063965	5670	6.854534e-08	249942.33	-0.019905288	-321.34375	-0.22336724	-0.002753345	0.06666667	79.0	108685.436886549
189	-17.279148	522.52795	487.43607	-667.98865	4.285714	-100.25724	0.00019485102	-100.25645	-100.257286	5700	-4.7683717e-08	267765.12	-0.017513588	-167.1875	-0.22463372	-0.0029601096	0.1	79.0	109249.01530241966
190	332.42126	337.61606	506.63333	-608.2789	3.3333333	-94.21099	34.38181	90.41035	-101.083275	5730	4.967054e-09	248156.1	-0.02315634	-21786.234	-0.23142068	-0.045474045	0.2	79.0	109883.80860948563
191	-108.31982	559.418	503.29272	-682.63055	4.5	-87.60192	42.096344	83.35506	-99.67106	5760	-3.4769376e-09	226713.47	-0.01682427	-977.7031	-0.19882827	0.016781874	0.033333335	10.0	110425.79258680344
192	56.558746	567.6954	518.97076	-685.4874	3.5	-67.90617	67.88811	90.28198	-100.84938	5790	-9.934108e-10	285065.16	-0.015009313	-6172.25	-0.19673903	0.010304391	0.033333335	79.0	111056.97942638397
193	-61.320644	527.23364	501.3821	-654.8231	4.3333335	-95.2629	26.799852	42.287727	-101.56532	5820	2.7318796e-08	202790.95	-0.028239576	-495.45312	-0.21758826	0.025659658	0.0	3.0	111614.1103849411
194	122.82861	518.3734	517.0697	-673.0371	3.3333333	-62.843582	77.3332	91.93385	-102.72774	5850	-5.761782e-08	284709.56	-0.01109938	-679.28125	-0.21840616	0.0282428	0.0	2.0	112225.2342197895
195	66.33788	540.6692	505.3699	-677.24036	3.375	-103.09858	0.5777735	-99.98751	-103.20752	5880	1.1920929e-08	239828.22	-0.04218563	-298.17188	-0.21900563	-0.009125878	0.3	79.0	112800.28629589081
196	178.16415	490.4308	515.6214	-670.6239	3.5	-95.19945	37.09944	93.124214	-104.11135	5910	-4.3710074e-08	249892.89	-0.017581271	-2041.1406	-0.23977467	0.016822942	0.2	17.0	113411.83457946777
197	248.82596	349.5044	478.43716	-594.5101	4.142857	-90.64376	49.029877	92.81452	-103.74807	5940	9.934108e-09	218265.98	-0.025758894	-865.375	-0.2433863	-0.04666635	0.23333333	79.0	113975.24635195732
198	199.38544	469.5871	502.52252	-683.2339	3.2222223	-83.07011	56.534916	91.198784	-101.90327	5970	4.818042e-08	266363.6	-0.02004763	-13424.5625	-0.2469195	0.016547004	0.06666667	6.0	114588.6817536354
199	206.45087	479.56662	505.84375	-685.06274	3.1111112	-101.09147	1.5258789e-05	-101.09145	-101.09145	6000	2.2351742e-08	259069.02	-0.04174585	-110.171875	-0.24775407	0.012764852	0.16666667	79.0	115217.80442070961
