Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
121	50.49346	546.21405	510.89856	-669.30774	3.625	-115.479385	7.480439e-05	-115.4792	-115.47946	3660	7.947286e-09	251561.3	-0.038877897	-111.546875	0.4202137	-0.022582961	0.06666667	79.0	69959.96689653397
122	-415.6172	401.09497	382.38382	-664.42395	5.8	-116.14079	0.000101349455	-116.14044	-116.14085	3690	8.34465e-08	216420.3	-0.013900851	-1170.375	0.38866013	0.015836773	0.0	5.0	70517.13196611404
123	-128.20108	546.4695	502.527	-675.1027	4.6666665	-118.199425	3.567643e-05	-118.199295	-118.19946	3720	2.682209e-08	235401.27	-0.04546691	-270.90625	0.38766414	0.015829142	0.36666667	15.0	71080.41431832314
124	3.8911002	543.7872	507.28073	-659.4982	4.0	-119.29077	8.649639e-05	-119.29049	-119.29084	3750	4.818042e-08	233666.75	-0.017998768	-141.45312	0.3912144	0.015391445	0.16666667	17.0	71641.79146146774
125	-15.528564	553.2073	513.65906	-666.4052	4.0	-120.05125	4.2887787e-05	-120.05105	-120.05128	3780	-3.973643e-08	238515.08	-0.059734106	-169.3125	0.39549923	0.015980324	0.36666667	12.0	72254.12159013748
126	326.39563	362.18423	525.46216	-622.231	3.375	-120.875084	7.716634e-05	-120.874855	-120.87513	3810	1.1523564e-07	260662.66	-0.041383862	-1086.6562	0.39612475	0.01582515	0.1	39.0	72890.62060570717
127	257.67953	379.75012	505.45493	-661.34216	4.142857	-118.969696	9.533182e-05	-118.96943	-118.96979	3840	-5.364418e-08	249401.05	-0.003324793	-1245.5	0.39410117	0.015154793	0.0	13.0	73473.84704732895
128	151.0728	521.0236	502.65387	-666.04767	3.0	-116.82411	0.0001699261	-116.82346	-116.82423	3870	6.357829e-08	306558.78	-0.021859443	-25.5	0.3916092	0.01577593	0.13333334	12.0	74145.20845985413
129	52.763916	548.1577	507.7813	-675.19495	3.5	-117.02027	0.00018965863	-117.0199	-117.020424	3900	1.3560057e-07	246902.11	-0.019008204	-142.17188	0.38999462	0.015348651	0.06666667	32.0	74739.84875440598
130	71.00967	517.5833	493.54474	-665.0265	4.3333335	-117.740166	0.00018230901	-117.73936	-117.74029	3930	-2.0861625e-08	230402.92	-0.030564152	-29.625	0.37813058	0.015344988	0.1	16.0	75320.84268426895
131	-461.1642	392.18417	322.5319	-677.3034	5.8	-117.45792	0.00010125369	-117.457466	-117.45798	3960	-9.934108e-09	222497.28	-0.003989208	-1198.0625	0.37250718	0.015585461	0.0	13.0	75847.3851518631
132	256.10153	439.4815	510.1545	-635.368	2.9	-119.448944	6.422603e-05	-119.44879	-119.449	3990	-3.0795732e-08	270916.03	-0.017222516	-174.71875	0.36713699	0.015127857	0.16666667	19.0	76500.83813238144
133	-451.59732	449.55905	447.45193	-684.5126	5.4	-118.800415	0.0001101032	-118.80008	-118.800514	4020	1.569589e-07	225708.69	-0.035286643	-1339.2031	0.36320338	0.0011637945	0.3	79.0	77025.05049061775
134	-288.5168	526.04407	457.08624	-680.06415	5.0	-120.80886	4.5733963e-05	-120.808716	-120.8089	4050	-1.9868216e-08	240010.52	-0.026348272	-1063.9531	0.35367772	0.015549143	0.26666668	17.0	77567.97370648384
135	206.46132	458.25394	511.19626	-663.99805	3.3333333	-122.728065	4.272915e-05	-122.72797	-122.72811	4080	-4.3710074e-08	289600.94	-0.02776245	-100.0	0.34539887	0.015918884	0.13333334	12.0	78169.05347776413
136	-26.464853	550.16534	503.10516	-678.0082	4.285714	-122.2719	4.1880674e-05	-122.27179	-122.27193	4110	7.947286e-09	287147.28	-0.03440615	-86.75	0.34305346	-0.0053106863	0.06666667	79.0	78739.2231156826
137	-114.55923	547.09015	491.8971	-665.7826	4.6666665	-122.75007	3.781492e-05	-122.74996	-122.75011	4140	-3.8246313e-08	238742.25	-0.03500836	-149.0	0.30210492	0.0166367	0.2	15.0	79281.66037845612
138	130.269	505.1561	502.01364	-695.23157	3.7142856	-123.47609	5.010679e-05	-123.47596	-123.476135	4170	3.8743018e-08	239469.36	-0.03760909	-37.546875	0.3009529	0.016189959	0.16666667	30.0	79897.66695284843
139	-31.911295	560.10736	505.82303	-705.7388	4.142857	-123.163	9.29618e-05	-123.162735	-123.163086	4200	-3.2782555e-08	249525.5	-0.021280035	-94.1875	0.30105785	0.016505696	0.033333335	7.0	80479.23589968681
140	465.7894	51.49124	505.67313	331.67075	2.5	-123.704834	4.995166e-05	-123.704704	-123.70488	4230	2.4437904e-07	313237.56	-0.029126419	-3462.9375	0.2995076	0.016025329	0.3	18.0	81138.56781506538
141	-27.38641	552.48083	524.73883	-680.6459	4.285714	-120.54284	0.00013234306	-120.54243	-120.54294	4260	-2.3841858e-08	249876.98	-0.031150695	-284.92188	0.29666135	0.013209021	0.16666667	79.0	81703.33538293839
142	271.6603	382.8919	506.05643	-657.6452	3.7142856	-120.00235	1.8071563	-112.66498	-120.60249	4290	-2.3841858e-08	239072.05	-0.0693379	-5946.0312	0.31818572	-0.009261671	0.3	79.0	82288.00332951546
143	38.16736	549.7617	505.2412	-687.742	3.75	-117.89009	3.2287223	-106.97215	-119.41342	4320	1.9868216e-08	262604.78	-0.008950519	-25193.969	0.33600143	0.015021513	0.06666667	18.0	82887.35096979141
144	289.89	357.9493	505.9276	-632.7695	3.375	-78.99682	83.00435	106.102325	-119.98326	4350	5.5631002e-08	209960.84	-0.00817204	-29163.031	0.33411214	0.016475953	0.0	12.0	83487.39287376404
145	-22.906729	561.37024	503.1222	-681.5836	3.857143	-24.389153	103.763954	105.95268	-119.60773	4380	-1.09275184e-08	279173.97	-0.04307235	-38591.016	0.33247852	0.003646191	0.16666667	79.0	84065.93821191788
146	-286.25232	552.45386	503.3877	-687.04803	4.5	-72.93346	80.72072	105.98721	-119.74002	4410	2.3841858e-08	239157.42	-0.025077907	-16610.156	0.29163358	0.009534482	0.1	79.0	84630.17899775505
147	100.63822	495.85217	501.8765	-677.0895	4.142857	-76.74277	78.117355	107.77188	-121.78912	4440	-2.3841858e-08	227329.5	-0.015620892	-3958.0781	0.27972695	0.01641907	0.0	9.0	85214.24900269508
148	99.233574	492.96658	486.1749	-680.5908	4.285714	-99.08907	61.189472	108.05463	-122.041504	4470	2.3841858e-08	259773.0	-0.016898263	-6637.1094	0.2777095	-0.0010196448	0.06666667	79.0	85783.91796565056
149	302.8685	378.0321	506.31232	-684.34357	3.25	-55.286755	92.94383	108.282936	-122.22764	4500	1.9868216e-08	234959.2	-0.044455443	-26388.031	0.26332712	-0.048365407	0.3	79.0	86385.77151322365
150	56.91726	541.26306	504.31015	-667.82306	3.625	-4.1361775	107.20566	107.72544	-121.57079	4530	-9.934108e-10	221161.48	-0.035363887	-1871.875	0.25112435	0.005882549	0.13333334	79.0	86964.16902375221
151	214.87637	467.5953	506.95328	-659.2458	3.1111112	-47.821228	101.35543	109.01045	-122.977554	4560	3.6756198e-08	222007.02	-0.018340852	-619.8594	0.21708281	0.018308695	0.033333335	5.0	87562.57234120369
152	-108.73019	546.5461	451.6711	-680.34296	4.6666665	-30.623486	108.28488	109.51878	-123.47769	4590	4.271666e-08	286253.44	-0.0099243885	-20376.969	0.21412706	0.015093793	0.0	7.0	88105.41994833946
153	-273.268	548.7622	502.78152	-672.2804	4.3333335	-44.530544	102.879036	109.29643	-123.37066	4620	2.0066896e-07	276912.47	-0.03837422	-68842.0	0.21134381	0.018063094	0.3	11.0	88634.52106785774
154	104.68314	471.83032	501.68845	-669.0369	4.142857	-109.410385	58.759308	110.604675	-125.1219	4650	-1.09275184e-08	246208.17	-0.057667386	-355.125	0.20864184	0.016485002	0.2	25.0	89190.06172323227
155	102.094604	531.35046	507.29755	-683.26746	3.3333333	-101.87554	66.785934	106.41997	-124.35432	4680	-9.934108e-09	286225.8	-0.03277989	-332.4375	0.20727158	0.017336376	0.23333333	7.0	89764.92449688911
156	304.003	374.08026	493.3562	-680.4053	3.375	-104.93795	57.613934	100.18631	-124.804955	4710	-2.7815501e-08	246624.6	-0.012964738	-15239.844	0.20676331	2.3154418e-05	0.1	79.0	90385.46476078033
157	55.02159	565.08276	505.0299	-679.8249	3.125	-118.7812	18.154978	-28.148884	-123.791046	4740	7.450581e-09	228737.94	-0.0096983025	-860.6875	0.20914173	0.016495073	0.0	12.0	90984.86680626869
158	103.14337	550.8211	503.68256	-678.07715	3.3333333	-94.00709	77.45703	110.196915	-124.87603	4770	-3.973643e-09	256236.61	-0.053035095	-644.40625	0.20614524	-0.04770171	0.33333334	79.0	91605.75019168854
159	-46.72598	548.50037	504.85913	-686.7475	4.285714	-91.20688	72.74563	111.734604	-126.11824	4800	4.9670536e-08	262526.6	-0.025355589	-13123.953	0.20398219	-0.010234139	0.06666667	79.0	92153.27152371407
160	171.65656	484.95657	516.9306	-666.79736	3.75	-69.96231	100.40201	113.015854	-127.50766	4830	2.7815501e-08	221766.17	-0.03662933	-28223.703	0.17198281	-0.038626496	0.23333333	79.0	92724.73549318314
161	58.60388	558.57227	508.78476	-677.50415	3.375	-47.24565	112.18484	113.98793	-128.44522	4860	1.2417634e-08	281927.2	-0.019834774	-4763.2812	0.1693039	0.015303359	0.0	7.0	93322.72273516655
162	185.48277	483.9956	525.1347	-674.9825	3.75	-54.62682	102.710236	113.83551	-128.42558	4890	2.7815501e-08	289315.16	-0.024232358	-31573.422	0.17089505	-0.021202346	0.033333335	79.0	93907.6031639576
163	290.6908	372.4156	503.1017	-688.57855	3.75	-50.613056	100.27995	112.85478	-127.421036	4920	3.576279e-08	275651.22	-0.044207983	-30473.64	0.15231317	-0.0019100964	0.2	79.0	94510.12159562111
164	120.69738	499.3082	487.41653	-671.62744	4.142857	6.98693	109.85727	111.16672	-125.51832	4950	-5.7866178e-08	240919.08	-0.017632553	-11906.781	0.13710219	0.015672017	0.13333334	10.0	95105.52642273903
165	-222.27205	515.35846	475.28882	-652.5752	5.2	-94.0283	79.9913	111.06991	-125.40435	4980	-3.7252903e-08	241525.33	-0.03975311	-1109.7344	0.13464218	0.015072835	0.16666667	7.0	95633.89797925949
166	331.37778	352.4058	508.42853	-650.8881	3.0	-96.06845	75.01584	110.97669	-125.45399	5010	4.9670536e-08	233487.42	-0.010868992	-2318.0625	0.13336778	-0.012296589	0.06666667	79.0	96249.70093107224
167	-21.222015	545.5304	494.37735	-680.19037	4.285714	-73.432045	92.49276	109.98285	-124.27693	5040	9.139379e-08	274163.22	-0.015160415	-29331.375	0.12758595	0.015260579	0.06666667	22.0	96795.48625802994
168	-12.104906	559.06946	495.43997	-679.86414	4.142857	-116.57768	41.688446	107.898346	-124.43336	5070	1.7384687e-08	251069.08	-0.014459595	-398.60938	0.1253643	0.015192481	0.13333334	11.0	97356.63766932487
169	50.720367	556.1052	521.5023	-670.6223	3.625	-110.31349	54.141747	98.65172	-125.2816	5100	-1.4901161e-09	248377.94	-0.042467773	-7622.172	0.12537998	0.016612772	0.1	7.0	97948.10241818428
170	-18.64877	544.84546	503.2893	-657.0777	4.142857	-74.31706	92.64595	111.79043	-126.369225	5130	-1.5894573e-08	255985.08	-0.012785718	-7578.2188	0.12461097	0.015120501	0.1	38.0	98499.08736348152
171	59.08046	547.7108	490.91214	-669.14545	3.625	-79.36638	86.94452	112.23779	-126.91542	5160	-3.6756198e-08	265411.16	-0.02953215	-10653.0	0.11956889	-0.017577756	0.16666667	79.0	99115.6008052826
172	331.82065	354.81522	506.52588	-659.1033	3.0	-127.683174	0.008731872	-127.64899	-127.686226	5190	2.7815501e-08	261360.94	-0.018799832	-1219.1406	0.109941244	0.016884513	0.1	10.0	99731.0014154911
173	140.84685	513.21576	492.49716	-680.1567	3.7142856	-123.065506	10.299443	-69.14267	-125.563126	5220	-4.271666e-08	251055.33	-0.032698732	-854.53125	0.109163284	-0.039661527	0.1	79.0	100327.39213657379
174	322.04382	356.78754	507.65363	-670.3455	3.3333333	-115.30685	35.962116	69.00336	-124.79419	5250	-3.973643e-08	295836.1	-0.01739628	-51656.125	0.10969019	-0.035773	0.13333334	79.0	100912.31055474281
175	277.3327	450.03683	511.26096	-681.43243	2.6363637	-26.148176	109.65361	109.68933	-123.86372	5280	-3.2037498e-08	247747.84	-0.020889826	-2787.4375	0.11392784	0.015668202	0.0	6.0	101579.2237932682
176	-421.22284	435.73676	449.00504	-674.88855	5.4	-77.18271	86.36482	110.23136	-124.338554	5310	1.1523564e-07	243447.77	-0.02018088	-34909.516	0.113247156	0.015241688	0.1	50.0	102100.41449952126
177	-15.132726	527.19904	501.64557	-662.99274	4.285714	-117.93365	42.55846	111.18685	-126.03766	5340	1.5894573e-08	269265.1	-0.04237011	-359.375	0.10484973	0.017540151	0.33333334	10.0	102647.19359827042
178	-171.92285	565.8122	507.17938	-671.0193	4.285714	-117.42282	42.18175	105.21128	-127.157425	5370	-3.7749608e-08	269799.38	-0.06696628	-15659.281	0.104337215	0.0155353965	0.6666667	19.0	103208.35906505585
179	54.353592	556.6796	503.5112	-665.24634	3.375	-121.64724	43.93446	114.94584	-129.86017	5400	-5.4637592e-09	233951.9	-0.01815411	-335.5625	0.10699415	0.01505495	0.26666668	12.0	103875.57005953789
180	229.67285	471.93875	508.71826	-671.6724	3.0	-109.89396	65.023155	114.9427	-131.09805	5430	9.934108e-10	239338.67	-0.016122164	-5538.6875	0.10653838	0.018504445	0.06666667	15.0	104471.22839331627
181	181.31616	492.1128	506.04123	-670.0284	3.125	-103.203705	72.35373	116.3964	-131.14618	5460	-6.45717e-09	227535.83	-0.023158409	-8211.984	0.104001045	0.016065396	0.23333333	16.0	105067.64573431015
182	332.43616	352.40125	504.00824	-658.201	3.0	-118.238014	47.818954	109.726395	-131.03592	5490	-1.9868216e-09	272050.66	-0.038776897	-5556.4062	0.10250068	0.018468892	0.2	9.0	105684.83157300949
183	-169.69572	567.13135	506.67065	-688.0997	4.285714	-129.08775	0.0069912355	-129.05736	-129.08969	5520	5.9604645e-08	236645.73	-0.007179725	-811.3906	0.10049447	0.016997159	0.033333335	6.0	106225.95844244957
184	214.15497	471.15106	507.00638	-677.8425	3.1111112	-114.61687	55.753567	115.91939	-130.63715	5550	-6.9538753e-09	242621.1	-0.012125996	-7864.7656	0.09922528	-0.05420936	0.16666667	79.0	106852.38967657089
185	134.47766	494.2116	509.10892	-660.556	3.7142856	-106.24055	72.335304	115.90622	-130.66699	5580	3.4769376e-09	242361.25	-0.021660343	-280.15625	0.092384435	0.015173467	0.033333335	64.0	107461.56611347198
186	188.84967	489.72412	510.53644	-675.9836	3.25	-79.35494	82.59847	114.9207	-129.97466	5610	-2.9305617e-08	232563.03	-0.038526144	-3772.0781	0.075683005	-0.035394844	0.33333334	79.0	108052.75199246407
187	228.60431	482.98343	521.665	-691.5295	3.0	-92.73021	68.948265	115.39786	-129.98738	5640	-3.576279e-08	228221.89	-0.09777195	-47182.08	0.06456506	0.013124422	0.4	79.0	108646.38731694221
188	-117.70359	537.57025	451.74283	-664.9584	4.8333335	-71.01578	95.16898	116.938	-131.50215	5670	5.9604646e-09	279682.0	-0.020534609	-3327.2812	0.037925363	-0.0023302634	0.2	79.0	109199.78211402893
189	218.37064	474.60342	507.12158	-691.6246	3.3333333	-32.40872	120.437164	116.70825	-131.38652	5700	1.9868216e-09	260922.66	-0.03419047	-558.6875	0.015261054	-0.014477229	0.1	79.0	109810.94588923454
190	-232.08113	541.19196	497.9447	-683.6948	5.0	-54.06233	111.457306	116.355156	-131.00296	5730	-5.165736e-08	227858.5	-0.01123659	-18918.031	0.005681634	0.018043749	0.0	9.0	110346.79331493378
191	148.8486	517.7589	503.8069	-678.5765	3.5714285	-100.30762	78.561615	116.827354	-131.72887	5760	2.9802322e-08	215655.08	-0.019807408	-10436.641	0.00203681	0.019804899	0.033333335	4.0	110956.21490621567
192	224.28033	479.07898	503.71347	-677.4419	2.7777777	-12.496889	113.00393	117.7203	-132.60085	5790	1.4901161e-08	266647.53	-0.01249135	-40855.703	-0.00041985512	0.015131316	0.23333333	9.0	111598.02046394348
193	229.34993	486.63208	502.56262	-688.8517	2.8888888	-112.72148	58.99126	101.2	-132.22406	5820	5.9604646e-09	243721.16	-0.03346762	-29346.64	-0.0056505203	0.015670609	0.1	7.0	112223.73385572433
194	115.23344	540.356	509.0138	-676.05853	3.1111112	-20.597818	117.07385	117.64335	-132.46732	5850	2.2848447e-08	238393.11	-0.045750055	-13077.547	-0.009188652	0.01578225	0.23333333	16.0	112845.2964322567
195	206.6924	467.86945	502.83646	-677.3589	3.3333333	-125.202415	45.29038	118.38681	-134.25668	5880	-3.3775965e-08	262141.25	-0.013143281	-198.70312	-0.016283154	0.017486205	0.033333335	4.0	113437.82740235329
196	37.85401	553.2604	505.57007	-684.02875	3.75	-65.97346	105.24854	118.67951	-133.57253	5910	-3.973643e-09	311008.44	-0.036508903	-2084.875	-0.018820643	0.015907755	0.26666668	16.0	114018.47258067131
197	-227.29105	512.0582	400.78503	-659.6633	5.2	-12.756486	121.76238	118.747025	-133.75757	5940	7.5499216e-08	302197.34	-0.018934393	-8520.3125	-0.026883602	0.015660651	0.06666667	27.0	114556.22871541977
198	126.855835	483.16226	502.91702	-645.8478	4.0	-57.160213	113.90519	116.8293	-132.07494	5970	-7.947286e-09	245910.42	-0.036960613	-943.0781	-0.031210661	-0.003688399	0.13333334	79.0	115134.70099949837
199	202.2472	476.3366	503.54727	-686.9578	3.3333333	-19.108004	117.475876	115.66022	-130.90591	6000	-4.9670536e-08	292570.94	-0.028438807	-14868.031	-0.06805861	0.01610264	0.0	6.0	115715.01913452148
